address,block_number,name,symbol,decimals,totalSupply,label
0x5287f7f19fd277eb41f2a936f8a5206894ff7bda,10962924,Consensus Finance,CF,18,1000000000000000000000000,1
0x49ea128ed146355868f9c037c999edc5d716df09,14672320,OnePunchMan,OnePunchMan,9,100000000000000000,1
0x456c18202c62954617d3c5a5e007e5595166df09,14652448,TheNightTime Seeker,OWL,18,1000000000000000000000000000000,1
0xff6cd2662f6a3e0afc03efe46a1573c110e263a8,16253335, Christmas  ,XMAS,18,2400000000000000000000000,1
0xd718422cc8ba885689ccc4db5a3ce60b35084de8,15550566,Up Only Shiba,UPSHIB,18,100000000000000000000000000,1
0x677c4c1becc1f9058ee9f519b2bdee873d91030e,10307178,Customata,CTA,18,1500000000000000000000000000,1
0xe6f795addc341030d3bf27275b34d63265e48e75,15903044,Marutaro Inu,MARU,9,1000000000000000000,1
0x54d9d7ca0fe710381177e4b4f882ff9dd0aa23e0,14391242,KONGBASE,KONGBASE,9,1000000000000000000000000000,1
0xe79729295be0822f225cecfa6b23bb3fc61780f5,15822091,Democratic Plurality,Democratic Plurality,9,1000000000000000000,1
0xc1e873bc120ad97c1b0bd3b842e5fbeb2eb927fd,15657895,FLOKISTEIN,FLOKISTEIN,18,10000000000000000000000000,1
0x52092a0e3d6110603ef88fbc47b429403e7117f8,16244323,Kitsune Tsuki,TSUKI,18,1000000000000000000000000000,1
0x70bbe876545de5c636fb96e9ec5e4f15831e061c,16146174,(NEO) Formerly Ant Shares,$NEO,9,982948168982129,1
0xaad9fff1fc44914cb6eb7a6f48270fb84d6eb8b1,15821075,A Simp Tale,XXX,6,1000000000000,1
0xb9f1617706f3f32a85667ed3deb643607b969844,15292154,Past Is Prologue,THEME,9,100000000000000000,1
0x7f4428184148a7089974eff5da96a10939b941fa,16093896,Mr Puzzles,PUZZLE,18,1000000000000000000000000000,1
0xc24e73b8b1c3b2882ade040c05d5daac63ee1545,15340262,Shamona,Shamona,9,25000000000000000,1
0x0af02e8ee68b19d9ed18ab9ec9a700cd67318c7f,14664609, Free Speech Elon, CENSORSHIP,18,10000000000000000000000000000,1
0xac4af3a63754c5e06c60da9868aaf19d6aa6bf00,15662567,Doge.ETH,DOGE.ETH,18,1000000000000000000000000,1
0x373891fa27116ef98218cd7d1f0ca1a41a663b2e,13298905,Sadaharu Inu,SADAHARU,9,1000000000000000000,1
0x9ac480888610061641b12b02527cb48a3c299fbf,15197514,SHADOW REALM,SDW,9,10000000000000000,1
0xcc40471bb261b6c6f611ffd9a952aae761d172b1,12852275,t.me/leopardocoin,Leocoin,18,1000000000000100000000000000000000000000000,1
0xef66f8c4224b423888a64f0157e56756459c2cf8,13528148,shibelon MARS,SHIBELON,9,6969696969000000000,1
0xf34e00832649ec4e1372a3a35f7d3a3af99b8bd4,16357023,Mushi Inu,MUSHI,8,100000000000000,1
0x94c9403f39eab10c04d8c416b6619150bdceae61,15403447,Cryptonian Illuminati,Illuminati,9,1000000000000000000000,1
0xf6a65606b69f35def60f7ed926fd417b0689fe36,16085083,PUMPCEMBER ,$12,9,1000000000000000000,1
0x5fd016821b8e85422a67f68dfa17a1b7d01fa507,10891618,10?,10K,1,100,1
0x984f0a7656030c4c8c3bdb74f5569468470eb4ae,15875565,Pepe Trump,MAPA,18,1000000000000000000000000000,1
0x8f7d892bb449e29b017916064619fa090263de3a,16046346,The Culture War,CULTURE,9,1000000000000000000,1
0xa33db4af22f0594368689b1d68dc8dd14e0e0208,14562190,Mystery Presale,MYSTERY,9,1000000000000000000000000000000,1
0x7d267b669c88c546eaf31352e1e4f14867c989ac,16112554,Bitcoin Green,BTCG,9,1000000000000000000,1
0x692553dd0511e54001a99c6763d4fe7ac317b8af,12576564,shibushInu.com,SHIBUSH,18,10000000000000000000000000000000000,1
0xd425f415e2abe6cbe97df8b575050659a0bf2e4c,15654456,Spooky Floki,SPKY,18,100000000000000000000000000,1
0x262577b9c5b269d925cf9dcd113ad5f26cfad63c,16025204,Saudi Arabia Inu,Saudi,18,1000000000000000000000000000,1
0xf9153df8f5599c7e5d2405c1893d42ba2b7a6c7e,15458302,Evil Tsuka,ESUKA,18,1000000000000000000000000000,1
0x70849fd8d6b9043140b14e4af7c69fc51b180d8b,15942984,FTX Bonk,FTXBonk,18,10000000000000000000000000000,1
0xe4b66e54814e7e1b91ec56509416fd2cb7343655,15097740,Shib Bankman Fried,SBF,18,1000000000000000000000000000,1
0xee306bb5cd039fd7c7514fe4ae569aed583a2317,10616923,aocs,AOCS,18,260000000000000000000000000,1
0x634e42129621da91b8ce56470cea90d20ec28aaf,12717512,POKERFACECOIN (t.me/pokerfacecoin),$PFC,18,1000000000000000000000000000000000,1
0xf0ef3869f64ea019571149fa2bb99c36290010f1,15407003,Spooky Doge,Sdoge,9,100000000000000000000,1
0xf67beab5f5882fea6eaa7ca62077532d5a15d058,15614977,Blue Dragon,$Soryu,9,100000000000000000000,1
0x1165d3b66487f291de747a6ab3f05943c959661d,15632745,Enigmus,EGMS,18,1000000000000000000000000000,1
0x373a1fc559ae8078d420d0a59ad7ffb6a124e264,10995674,ROK,ROK,18,25000000000000000000001,1
0xc1f07bb3f19a7de850a5eb17e886332af161e8ab,10638601,Providence Protocol,PRO,18,10000000000000000000000000,1
0xee76c598d111f58d93ee77d78aeda12daba8e768,14276693,Save Ukraine,PEACE,18,1000000000000000000000000000,1
0xada8350e41737630b8187e13bc6cc5d18d252d32,15115010,Hiphop Inu,HINU,9,1000000000000000000,1
0x0636423bda907f42f41c1ef2ee78918e11a3f25f,16043795,Symphony of flavor,THANKSGIVING,9,100000000000000000,1
0x8b497ebc998b7cf5baa737e70b5c8eca4caee3e1,14694380,Shiryu,DRAGON,9,100000000000000000,1
0xe64cf3c1de1016b1ba7246795889584611b3b0c8,15267485,Stakereum,STAKEREUM,9,100000000000000000000,1
0x3963342ef6b4827daddb5bfc9fbea7f49c3cc3a1,15816263,Seeя,Seeя,18,1000000000000000000000000000,1
0x708abe0ef3e16224881efd794e30f6e48b406730,15826412,Psychedelic Society,SENSORY,8,100000000000000,1
0x734cc805e5755f6372fc33c036e34718eb8193bd,15666556,TsukaV2,TSUKAV2,18,3000000000000000000000000,1
0x816f302189c3f3a9e13a2dddca6cb4d4ba8a6432,14342539,KaijiInu,KAIJIINU,9,2400000000000000000,1
0xa5ddb0585c29d99505ec4038bd40537344b2d48a,14693203,LO-GAS,LOGAS,9,1000000000000000000000,1
0x1275f85e13865ba6eeca4920898f9c29bf192d5d,15387184,Ethernity,ETHERNITY,18,1000000000000000000000000000,1
0xb2a4ef73e6901f6d538c21bd20c783fc1d07db3f,15030151,Malamute Inu,MINU,9,10000000000000000000,1
0x845b49d03699d7626dfa777a3849c443f2bad78c,10848906,Yearn.VentureFinance,YFVR,18,90000000000000000000000,1
0x6d950dfe1fbad52ef02c7de37923b03ada376cca,10609374,Stle,STLE,18,5000000000000000000,1
0x7c4b84c3d4ae5920896c253806a6fda89e1c737d,15141305,Goblin Ape,GA,9,100000000000000000000,1
0x6c69690d85290c71e0fd83d2a05a003454377721,15833675,CHIEF TWIT,CHIEF,8,10000000000000000,1
0xf7d9e6ac34652873e6b3063898170b6948144720,15777369,Clique Social,CLIQUE,18,1000000000000000000000000000,1
0xe21ae80ecf3fda840b1f2e0f67b68276dbfd457e,15193995,AI FOX,AI,9,500000000000000000,1
0x39a5e40e4e3db1fb2132dc1ba50a2b065a4915f3,15616903,Tsuka Whale,TsukaWhale,9,100000000000000000,1
0x46673f38a5f4b559d3af32f7303b5065d55ac5d2,14576283,Magic Ape,MAAP,18,1000000000000000000000000000,1
0x1d4746da62c4d30024a36c43c411e9bb46b3b158,14406342,Depressed Ape,DAPE,18,1000000000000000000000000000,1
0x278e1d827c67b2f6cba4fa6387e4840e285472f6,10508073,Eurocoin,EUR,8,1500000000000000000,1
0x2aa2b63b0d9dbbec4eec377be9a2ae67675ca217,16275270,Figaro,Figaro,18,10000000000000000000000000000,1
0x34529858b2ea489cf7c81f6861d63ed9c1e85a7e,11118184,DFK,DFK,8,100000000000000,1
0x1725d0b3c1f0819a28f47e8476df2d2447818db2,15734590,Jade Tiger,JTIGER,18,1000000000000000000000000,1
0xfd2eb7121256c9e9eec198ad98f4fdc4fe214bb9,14175934,Shumorai,$SHRAI,9,100000000000000000000000000000000,1
0x84ac15c7ca0f09b047f83e17194c9eb1ce28ac78,15637812,Haru Glory Inu,HARU,8,10000000000000000,1
0x7cfd7859ca687ddfbc5c08be6ede47443cde8797,11035987,Georly.finance,GEFI,18,5000000000000000000000,1
0x32035e9eee5151cbf85b185eaacbd69101366a9e,10657676,DeepLearningProtocol,DLP,18,1000000000000000000000000,1
0xc6d820ad285b6d6e1875faecc4def924736b7873,15492960,Space Hex,$HEX,18,100000000000000000000000000,1
0x1c26c0a5da7479293d2958f44c7eeeb1985ee13c,10754735,Yurilla,YURI,18,1000000000000000000000000,1
0x45629dc9f14829ac59c314f9a75552e27ba76f0e,16357569,Tale Of Medusa,$TOM,9,1000000000000000000,1
0x31cb911aaeaa6ec42b93691cba4903a74a28483d,15440469,Mori Motonari,MORI,9,1000000000000000000000,1
0xf6f623e3abdde95345c8d72488bffe86f4a97f69,16327361,The Ancient Bitcoin,AB,18,1000000000000000000000000000,1
0xc917627d53527ba4a047001823fbeebf53aab99b,16088026,DEGEMBER,$DEGENXII,9,100000000000000000000,1
0x09c3f7fe391955667011a153be5b567d1c139682,15661631, GREEK , 666BC ,9,666000000000,1
0x1985d0ab017a44557db67808c86457245eb63b98,15791882,JIBANYAN INU,$JIBA,9,1000000000000000,1
0x2241148690b560d33ec590c59017988e3e6de411,15524075,The Cursed Blade,Muramasa,9,777777777000000000,1
0x307fde790bf65aaed5641a3eb331f5c10c809d9c,15826683,The Terminal,$TERMINAL,9,1000000000000000000,1
0xbba2eb8d4055581120bab8f53537139bf28f39b3,15604955,A-Flow,Flow,9,100000000000000000,1
0x0967646c2182af1a3fc19f508e2467f7edd26a9a,15494599,XEH,XEH,9,1000000000000000000,1
0x45890bec47e45017b05a27bf37b978c2b987a118,15978492,TheMemesToken,THEM,18,1000000000000000000000000000,1
0x234047c28b4a6e2d570dfef5e65a6d23b96fd809,10756923,Sola Finance,SF,18,5000000000000000000000,1
0x37e1bf93f97323afff6aca2a10e00696c0773331,15716946,XENTSUKA,XENTSUKA,9,979258119380032000000000,1
0xacbada5fa4d45a512a5c3fefdd89ecca0f1ea828,15876794,The Zone,ZONE,9,1000000000000000000,1
0xb611159ec740c76ba2683653a1a585c4421b2562,15788293,Baby Marosca,BOSCA,18,1000000000000000000000000000,1
0x241570cd00d75868971d9d75ece6896a72528cad,11150008,surf.finance,SURF,18,500000000000000000000,1
0xb23a6a2258913a68e44c3806f2e5a48b551db530,15771106,World Pill,MCI,9,10000000000000000,1
0x7e55cfaa1a914ee325003d9b3a7b223e012d5d1f,13781142,Black Goose,BLACKGOOSE,9,1000000000000000000000,1
0x92748e7a788be27aca95650ef367eb04e14fb3b1,16061783,Thousand years,UwU,9,1000000000000000000000,1
0x0e1638d08b8f0f43fdc91e93c41f0aafd5426f63,12615086,Hinata Inu,HINATA,18,100000000000100000000000000000000000000000,1
0xc27faac0d63826bdfa516cbf332493f499452179,15832199,KiTTEN,KITTEN,18,1000000000000000000000000000,1
0xb75c6c1263e81c711074fde00774342bd7144441,13856294,KryptoDog,KDOG,9,10000000000000000000,1
0x74d9489d49b141b86ea8da838751aa90a9a62307,16367647,SHIKOKU INU,SHIK,18,10000000000000000000000000000,1
0x832faa8d1c56cc76d67c7c6ffea40b900415158e,16091347,Merry Christmas,XMAS,18,1000000000000000000000000000,1
0x807fd90017be2998d97bcb147e9c7ee835fe2c06,15628795,Japanese Lucky Cat,Maneki Neko,8,100000000000000000,1
0x12ca53ed097ed28040105b2638c8af765d34f407,11104061,DEXON,DXN,18,100000000000000000000000000,1
0x550d342db108c9975983253c731fe00a5c9379fd,16051905,Sinister,Sinister,9,1000000000000000000000,1
0xfb6752ce560b7e37236a0f8484279fd3085c58a6,13272095,ELONINSPIRATION4X,ELONINSPIRE4X,9,45000000000000000000,1
0x327b7a3c8cd2f56800dfd97b3b459e8d6ddbed0b,15471627,Kingsman,Kingsman,9,1000000000000000000,1
0x78ea9b00b66d2762a49f57114c48f6fa22ccbb87,15345919,BLACK DOG,검은개,18,1000000000000000000000000000,1
0x18ae565f78963eb4698b9aa34e9ee789e465c4a7,16369461,Eye Of The Dragon,EYERANT,18,1000000000000000000000000000,1
0x10f44a834097469ac340592d28c479c442e99bfe,15819485,Alcazar,ALCAZAR,18,1000000000000000000000000000,1
0x5fc167a99386d5b4cd26a06848521663bbd9e497,15020384,Safemoon Classic,SFMC,9,1000000000000000000000000000,1
0x0d694388abee2ef082cdd0ad87f0975de0f16df5,15091447,Elonereum,EETH,9,100000000000000000000,1
0x5718c985cfafda937e640ecb814a724393264c08,15332513,XRONOS EDGE TOKEN,XET,18,1000000000000000000000000000000000,1
0xade9f1205a82aa61e0c15538093a4dfb37c92a28,15622989,Community Tsuka,CTSUKA,9,100000000000000000000,1
0x800a4191e0ebcf0bfd55a5f8802be7e45dedb3fc,14392340,HEROINFINITY,HERO,9,1000000000000000000000000000,1
0xd9db84003c638492f9cda3ae857119b02dc3f8fa,16232485,New Meme,NEWME,9,1000000000000000000,1
0xf186b0b3135f2a94ceb010bb5444de0e729eac14,15334236,Beethoven,Beethoven,9,10000000000000000,1
0xe0d6794d8f856d653c01a3e46218d23a09e59d15,15317223,Ethereal,ETHRL,9,100000000000000000000,1
0x5464e8b3d19985ebcf9c3ba5e088abaabd100772,14810350,GINU,GINU,9,10000000000000000000,1
0xbcec6d3c76d9562b0dafe16ef766f4ea16d02040,15834622,Tsukimaru,TSUKI,2,100000000000,1
0x251824e7f938260412e825185cecfe3903e4cf34,14653050,Fvck Bear Culture,FBC,9,1000000000000000000,1
0xebc15e0f6bed289896b73a8993e9f422497ec3f7,16070147,Yayoi Dragon,YDRAGON,8,10000000000000000,1
0xe3de78a3b4accee698aeb481ccfb0052d891dc52,16315237,OneCoin,One,9,100000000000000000,1
0xa3ad47528629518b3265ca6e3c8759752e9b25f1,15312270,Lock Token,Lock,9,100000000000000000,1
0xf11142c472bbe85d18601e23e0569de557dcee45,10672346,LINK,LINK,11,2100000000000000000,1
0xd9b94781855399ca56d167a86d0a9937930d6e87,15673803,ShybaToken,SHYBA,9,1000000000000000000,1
0xf4bc59fee0f4a60794229928c4516169d4b528b3,16306801,New Year Token,$NY23,18,1000000000000000000000000000000,1
0x0ba55d8fdccf89856d7c6c7d24ce1ef3db13781c,15554672,I Deer Hunt,Deer Hunt,18,1000000000000000000000000000,1
0x8f7fdc2dab84b2481fccc1de71a1c1604cf7833f,13838753,Motoko Inu,Motoko Inu,18,1089717402425463010005388345639,1
0x649904eb6a88610b44a0d2469b4448378d58d737,13717417,BLOOPRINT INU,BLOOPRINT,9,1000000000000000,1
0x2639a5c4c22824599b4dc25cf9cfee76ad1c1ba4,14799303,Bana,Bana,9,1000000000000000000,1
0xc04e010b5820b6f31524e68141d15377c4a21053,10769807,Orbital Community,ORBT,18,8888888000000000000000000,1
0x28fd2fce5e7070872133bfa3744203d0fee41c6a,15788272,THE EXAMPLE,EXM,8,10000000000000000,1
0x8ca518d684a1a505a3218cc5e567bebe748901d6,16358751,Yamashita Treasure,LostGold,9,1000000000000000,1
0x39e811659ade09743c3f60e5c7973f9b0f596e0f,15618819,Nigihayami Tsuka,NIGISUKA,9,7000000000000000,1
0x07d2c10a91a23364cd4d25b51aac4192bb60112f,16341335,Hyperbitcoinization,HB,9,21000000000000000,1
0xc8048270f2d0170c7c7c13e1447ccbb4bce4ecbd,10967579,Ricefarming Money,RFM,18,201998999999999999001,1
0xabacd06b63fb41937ec38632c7ea1999a982bb68,15345796,BULLDAO,BULLDAO,9,100000000000000000,1
0x1f410c0ca4ddc45994a0e248ff0c366c7e37f12c,15755098,Tech Trees Coin,TTC,9,100000000000000000,1
0xa4cfda224d054b325747304ae3ebd0d5928036ad,15579973,Safuchain  ,SAFU ,18,1000000000000000000000000000000,1
0x44c9ead96f0003f096aab227ef63ff3f56b13ffd,15412482,Honi,Hoichi 芳二,8,1000000000000000,1
0x2d1c769ebf72ed93718ff6497796b4d7723cc6ed,14908156,BankOfGiza,BOGIZA,9,21000000000000000,1
0x3cd3aeacbf677e16d710fbc10385dc97949a86a8,16126490,ANTI AI,DSM-5,18,1000000000000000000000000000,1
0x24756a1b66c63162b997fbdce766ecf8ce513701,15435172,LUNATICS,LUNATICS,9,1000000000000000,1
0x4e1116e8b5f26d49630e13ee252aec8bce33ce06,15140926,MoonRace,MoonRace,9,1000000000000000000,1
0x44507693c5cb1225cc9466ce1b21517c1df59d0e,14347937,Fixed ESG,FESG,9,1000000000000000000000000000,1
0xca60c04c4ae7f00b4ea566ed156895097d201600,16194256,Barbara Streisand Inu,BARBARA,9,100000000000000000000,1
0xcc376b5f3ba022680aef0562a85fba405f9ac4a2,14519955,TWIELON Inu,TWE,18,999999999000000000000000000,1
0x60a5c1c2f75f61b1b8adfd66b04dce40d29feece,14585487,Angora,ANGO,18,1000000000000000000000000000000,1
0x9d0b27912bc803ae407d4de5bf84889c4ecdbee7,10952944,POOPOO.eth MEME POOL,GIVE,18,26000000000000000000000,1
0x7880c9332ee22f34e0e8dc17421ea726fb0d7661,10999519,YFIY.Finance,YFIY,18,80000000000000000000000,1
0x1bb74bd764cac14dc32628405a8f01dd42826500,12841544,Tay Inu,TAY,9,1000000000000000000000,1
0x85eb13b3c05614520dff4f2ed00eb0b5477621bc,15812743,Will THE TYRANT DIE,WTTD,2,100000000000,1
0x0993da77d3665bee98444869efd411bbc404815e,14294439,Arigato Shiba,ASHIBA,18,400000000000000000000000000,1
0x5fefe4db2265e11949b49604cefadcdfb532d211,13687429,DesignerCapital,DesignerCapital,9,1000000000000000000000,1
0x04c9c73da19d0e6cbd6dd9d4a1dd1c4a0f6a2460,14373000,Shinobi Inu,SNU,18,100000000000000000000000000,1
0x974ff5bea9892bb4ae81aa34d273aee030216b58,15634437,Shimazu,島津,18,1000000000000000000000000000,1
0x67152612036ad8885952d3c7bb7ea9523df3ebb6,10940092,Pumpa.Network,PUMPA,18,1000000000000000000000,1
0x8bcf0c1d0be01670d1d2413154c936c4a49a6776,11142810,Infinite Imagination,IFC,18,600000000000000000000000,1
0x1d200bea0aa6c30931006b64b4ea66e55a77948e,10982787,Fire Andre Cronje,FAC,18,5000000000000000000000,1
0xbfe8f3e73891b745bb9d223a863910e9ef2360c0,13860976,Finding Nemo,FINE,9,1000000000000000000000,1
0x2bc617f3c51a8950de16beecc1de42c6cf7ad165,15727248,Proof Of Satoshi,POS,18,10000000000000000000000000000,1
0xc98b8b128f523e3f72055f7633fe4c3a8dee3dfc,13603151,Squirtle Inu,SquirtleInu,9,1000000000000000000000,1
0x5deb32fcecdb92ec2a7761c34e0837679aced732,16218300,OVERSTOCK INU,OVERSTOCK,9,1000000000000000000,1
0xd4d34f6d0e3fd6ab6bed6991c569c7fcce498922,11003769,KIMO Protocol,KIMO,18,1000000000000000000000000,1
0xe7f81eac5a54ee48aa9b11d54ca0d4074589fa64,12863140,t.me/justmoneyETH,JUSTMONEY,18,1000000000000100000000000000000000000000000,1
0xe357e522c4336927eaf31fbc6b3f713747daaa47,12616295,Neko Atsume,ATSUME,18,100000000000000000000000000001000000000000000000000000000000000,1
0x4a773acd25ad52656d0535f8530189dc51c054f0,16373106,CATURAI,CAI,18,1000000000000000000000000000,1
0xf6da6c7cbd0573702ad1bbb213039ba3da29a971,10767417,Yield Farming Pool,YFIP,6,48000000000,1
0x5670d524d24f08865256f75d0124c83e4a094ee2,15791695,Vyper,Vyper,9,100000000000000000,1
0xc9b6a17ebb43491635f603a01f8bb3e4b5d22228,15548464,MAGA Coin ETH,MAGA,9,1000000000000000000,1
0x08a7590ec01decb7f8cba3c2e7775cfe2610ea04,15976764,Sam Bankman Fried Chicken,SBFC,8,100000000000000,1
0x30676cee4e2a216d16db8d01177f471641cb98c2,15779352,THUS,THUS,9,200000000000000000,1
0x2101dcb6841bc9e84063dedf8d0181fb73a97725,14473632,SaburaiToken,SaburaiToken,18,1000000000000000000000000000000,1
0x1380432558f28081d47b1266fd0d3af452647f33,16146325,Konnichiwa Inu,KWI,18,1000000000000000000000000000,1
0x9121ad8e8777d277f27d67a3f79a8c80035b670a,11122027,Vader.Finance,VDR,0,86170576,1
0x20a6e4a6c7bf2c3b48523ff2b347a2da29586b18,10661839,Pand blue,PBB,18,35600000000000000000000,1
0x2e4742e7b28db886e8659811ac86c2a1957661cd,10763390,Skeleton Protocol,SP,18,20000000000000000000000,1
0x2200a71bd8ec3ac38715305af61023b362bba991,12985234, Decks And Daggers | t.me/DecksAndDaggers,DAGGERS,9,500000000000000000,1
0xd848a130e2927033274b4db6af651340c2764a73,11991255,defirooms.club,$DRM,18,500000000000000000000000,1
0xf3bac51cfcf2d68f6debb5f533cafc5d722af153,15564504,SAITAMA2.0,SAITAMA2.0,18,100000000000000000000000000000,1
0x805cc03f3b7cd6fbc294cb9c51e467e5f926db5a,15719034,XEN Crypto,XEN,18,1350000000000000000000000000,1
0x57b6719712748a44110018c70c36e042ae1f45cb,15771513,WORLD CURRENCY INU,WCI,18,1000000000000000000000000000,1
0xfc105110a03548932260e60ea88e5f5a25ae2fa9,10231003,ZEUS EOS,ZEOS,18,1000000000000000000000000000,1
0xc143629879b16b87acf3a4de0ca5615aa6eeba07,15529484,ShiKing,KING,9,1000000000000000000,1
0xb9011d632612b2479c090cad84c70eed6bfd3673,14684982,PyramidDAO,PYRAMID,9,1000000000000000,1
0x58d3f5e9fca90cbb2131242e33d34eeaf70581a7,15439326,Vitalik Mandingo,Mandingo,9,100000000000000000,1
0x55f7e5f203fa562dd560ccb6efca6550488c562e,15194519,Mewn Inu,MEWN,18,1000000000000000000000000000,1
0xa1fef91a65ef4ba125d1c4273a856a02fa4ac1e7,15986960,Black Ball,BBALL,9,100000000000000000,1
0x3158e7fdfeacd9cb6744fb922f68d83321c0da64,10828705,Uniswap Exchange Token,UNI,18,9404634273750485265573005060,1
0x80064a7b15bcc005c3c3ee3ce933a723aee0e37b,15722544,Kanye West Cup,KWC,18,1000000000000000000000000000,1
0x1c93505d036b06a98cff25e5a89df2b7d518f8ae,15206973,Ad Infinitum,INFINITUM,9,1000000000000000000,1
0x25c697458ad233c2c8618781a9098950ad0c2382,15582404,Box Heads,BOX,9,10000000000000000,1
0x08cc82a7ea8958644994235a1cb79db855a67470,10767809,Solar Finance,SOLAR,18,24000000000000000000000,1
0x9760c87a736b0d3d0733c2db5c49b32fe6739b58,15379980,MAYO,MAYO,9,1000000000000000000000,1
0xba6a2a121e146cf6d0bb33d851dd64925211fc26,14083125,Federal Open Market Committee,FOMC,9,69000000000000000000000000000000,1
0x55b52e973fe7aab49aeb090dc4d66c99ad3d0bcb,14968886,Corps Delite,⚜,18,11000000000000000000000000000,1
0xaf5481b06a7685726c5d19c16d45b286fbc5ae6e,15371285,Redlight,Red,18,100000000000000000000000000,1
0x62de74523a9f1988057c293549a52ff3ced1c9bf,15649010,PROOF OF TOKINAMI ,PoT,9,1000000000000000000,1
0xed911a503d7600be5e627515acfcdff13c7b6b22,16352160,Whales Ethereum,$WHAT,9,50000000000000000,1
0xcbacd8e4329ced9123c479a45aed3bbbf9b09a06,16182605,Wrapped SBF,WSBF,9,1000000000000000000,1
0x5ccc483f5739b05b23c47c076a8a23b1dd217262,15817324,Lit Protocol,$Lit,8,10000000000000000,1
0xd7ec0c17fd51dc27c75aad2c6716467047842b14,16292092,GET WELL KABOSU,KABOSU,9,1000000000000000000,1
0x0d6b581eb352fbe6fd14dc35592b9dbee207c34c,12841051,Interstellar,INT,4,6543210000,1
0xf17966a605fb079a951cb70711c4835ffefab3e8,11082691,INVO,INVO,6,100000000000000,1
0xd0d64ba45e4c716067c00f5512753c8ba4526e62,10770321,LULU Finance,LULU,18,25000000000000000000000,1
0xc760b4175e7a96556be2b3bf295c4f35407e7a3c,10364156,Moscow,MSK,18,65000000000000000000000,1
0x42e3fdf9a990ddfa165950a6f9f57a98a79adb3a,11145320,姨夫弟弟,YFDD,18,30000000000000000000000,1
0x3e91e9712e5a8e2730ec22a8c56e97966bdeed4a,16336794,BONKDONK,BonkDonk,9,100000000000000000,1
0xb2f2d9c7129564ca53a4da0b0f372ca9ce47b30e,15996747,Eth Matrix,Matrix,9,100000000000000000,1
0x073ec6d61d6b2cd31755e9a1158cf484eea48357,16063501,Kura-Okami,$OKAMI,9,100000000000000000,1
0x4a5b7601d1bf6eb8835983ada116d2e9b25684ce,14788588,Terra Deez Nuts,TDN,9,1000000000000000000,1
0x9ed15334743505bb71b26ed90e48d8fa5a01f39a,11118927,Game of Presidents,GOP,18,10000000000000000000000000,1
0xb753686153ddb1fd55da4da7996e318e8d589217,10574333,Smart Contract Game,SCG,18,10000000000000000000000000,1
0x97912fb2398b0948ceafc202a85dfc2adf8dffa1,14399001,Baby Elona,bELONA,9,1000000000000000000000,1
0x6220aca1f45033a60cd5743e6f325416066dfe34,15519382,Moon Rabbit,月兎🐰,9,100000000000000000000,1
0x87b204eca34223cef5c6ef3a429813aff2770990,15975678,Don't APE,DAPE,18,1000000000000000000000000,1
0x639dbcb075939a1544f289fed8d8ebb13d56964e,15833342,STOPFRONTRUNNING,STOPFRONTRUNNING,9,100000000000000,1
0xd694348cd7a0c97000e87f4c4762b39ed5a3f07f,14406094,St Patricks Ape,STAPE,18,1000000000000000000000000000,1
0x7ea1f7fde8e9a87fc13a9aa9fcbdd7248e730bbc,10241907,Simulator Protocol,PRO,18,1000000000000000000000000,1
0x727963b9617b6b980330f9affbc75ce6b285c776,15677267,Hokkaido,KAI,18,1000000000000000000000000000,1
0xfe97419beba346c6b1cf46107066535535adfa55,16169213,AI Talk,AITALK,18,100000000000000000000000000,1
0x5f1d330c16e27bd0e7b4e44bca2f5493f0f3313d,10946934,xorETH,XORET,18,100000000000000000000000000,1
0x1cf3978948b843030fa4b1ff175befc68d8ff7e9,14333814,Polytopia,POLYTOPIA,9,1000000000000000000000000000,1
0x5a9f48dd9122a7c251ede021c5724d13feb8346b,15118655,Satoru Gojo Inu,GOJOINU,9,1000000000000000000000,1
0xa1ad3fb0a1f241ab73da4bf0a0b89c9f7702442e,16052611,Tough,Tough,9,10000000000000000,1
0xd0b1fcea34f61e6920b561f7438177f5111c94c9,10690642,Zeus Emperor Network,ZEN,18,2000000000000000000000000,1
0xed348b6b5f108e92191fcef70baf4c620fa3c6f1,16043348,ProtectorOfTyrany,Proton,18,1000000000000000000000000000,1
0x1962e5ffba6ec276b17ec020dba67193ce5f8043,15161930,MINI INU,MINI,9,1000000000000000000,1
0xef2e03914267c1b6ac48b92ad5c72d741dd20895,15572462,Sword in the Stone,Excalibur,8,100000000000000000,1
0xe398ac457f779baa292517228f9c1de4a223c12d,15859147,The Doge King,$TDK,8,10000000000000000,1
0xaa2951ed3d4625aaa39cbea10eabac163d55f23a,14799559,Soul Of Shiba,SOULBA,9,1000000000000000000,1
0xe4c5bfcd58aa76338ae38b643343568221b1c370,15628059,Dejitaro Okasaki,Okasaki,18,101100000000000000000000000000000,1
0x30dbd764e6fca235e67803a2d124a02b85a7411e,13815076,Fuck Elizabeth Warren,FEW,9,1000000000000000000000,1
0xee9b4e1b3e451ed1ec1b2d798a19e885423d1a32,16223151,Stop Jeeting 2023,EndOfJeets,9,1000000000000000000000000000,1
0x216d711db93490565f045e25b0650aae77881c7b,15317860,Secure Contain Protect,SCP,18,1000000000000000000000000000,1
0x570025bb3768ebc5490847ac035714fa56a50797,14393552,Ronin Inu,RONINU,9,333333333000000000,1
